occ,log_wage,log_edu,cog,status_pc1
194092,10.9388049908319,1.68392156587167,0.660161180697155,0.556868397895173
194099,10.7210623114711,1.60231187234269,0.638696841581696,0.106674752150164
195011,11.0374669850415,1.83902004558756,0.707496059889677,1.05357291257674
195012,11.0374669850415,1.60106294005191,0.667866458007303,0.620559797313516
211011,10.5961346080544,1.58561883081317,0.816986139781775,0.707864826399156
211012,10.8904231239796,2.07800300748549,0.825762527233116,1.64798125174327
211013,10.7913788098886,2.18834078863583,0.872259136212625,1.84898801671976
211014,10.6425636649845,1.99776191476002,0.857574031890661,1.39327458946845
211015,10.4455211034263,1.41208393280618,0.796844181459566,0.244990072199485
211021,10.6537237000802,1.90771862039565,0.812543073742247,1.11291016791213
211022,10.8662801180617,2.07013587798414,0.83258127964827,1.63924464984653
211023,10.6494643467406,2.0190075076398,0.832219790346734,1.3151439157646
211091,10.8582294707845,1.71466241884309,0.783362611208704,1.02577391967645
211092,10.8068956585793,1.69401800290716,0.818674736775739,1.09314197950653
211093,10.3362435208802,1.56398018950932,0.720885026585101,-0.0518994232944767
212011,10.6976106504361,1.81007224723485,0.778347971972762,0.911395315507898
212021,10.5656599287966,1.72718539190281,0.813083534285538,0.808885956322389
231011,11.6597925407798,2.3603633147134,0.866792297273423,3.08116957767263
231012,10.8344698331533,2.16927941175419,0.861417549931502,1.83400751900087
231021,11.4142094920311,1.99388833787153,0.869673009916912,2.38964428521364
231022,10.9685430576754,1.81796313472469,0.869160583941606,1.64670704968601
231023,11.7513910323822,2.31845017357276,0.880303490136571,3.20629769067676
232011,10.7956904888812,1.64006410597586,0.867650449619553,1.23249872780237
232093,10.700318844373,1.06128730057771,0.873473735966566,0.505275702584461
251011,11.2301645968375,2.21221170714447,0.889185829707893,2.48773942761742
251021,11.223107780388,2.1124135877397,0.815666588839599,2.05076562121403
251022,11.1149819982609,2.22334139256116,0.873438022051453,2.29014597128824
251031,11.2107387063156,2.2471049341632,0.81182180053438,2.16673833114312
251032,11.462263550168,2.3976952527957,0.766350126079725,2.44393918017089
251041,11.4161942760105,2.357150184642,0.829220592464769,2.61541865969416
251042,11.2295009827711,2.31898321256549,0.832410056614111,2.3579539372559
251043,11.3881555780143,2.36344498125081,0.838570007606343,2.62841209761222
251051,11.3284014846211,2.44675469863842,0.836370048195604,2.63689378573754
251052,11.226043072689,2.36621695323882,0.799579291807877,2.26320412119491
251053,11.2742874926974,2.44469668194038,0.846327618164968,2.61131559643122
251054,11.3246663155095,2.34224412776706,0.82035598507554,2.44815717913863
251061,11.2599668285768,2.41443053598368,0.887923804959866,2.740848761276
251062,11.1885794081469,2.3419404124721,0.91759409778667,2.70220684235497
251063,11.4510500612521,2.30701526527336,0.850866487673908,2.69706950309281
251064,11.230562553996,2.25514751366917,0.879508299014102,2.49339668429813
